8258 24801
1503 2442 501
4997 5037 556
5055 6718 283
2169 6955 -228
6452 6901 435
5536 2304 -74
6868 7255 -220
7313 8195 -56
2595 1500 -368
2731 1330 -231
5203 5048 158
5689 1040 845
682 7391 -812
1945 1131 916
6360 670 589
2534 1638 714
6944 5708 270
531 2119 769
3357 5019 -913
6804 864 799
7440 1865 854
5003 5796 33
3878 7630 670
2998 3118 -316
3257 3485 469
2149 4008 38
7688 2343 519
411 7476 -58
2329 5997 710
3569 5722 -737
795 6895 971
2856 3772 531
8213 2017 -751
659 4714 97
2408 7727 558
2620 3130 626
456 7721 -467
2048 734 152
4114 1198 -982
3584 7223 -480
2875 5742 -493
5805 2402 148
5614 6168 -183
6875 2666 -932
5116 6510 214
3393 772 644
1283 1219 201
5652 2461 791
3341 2012 160
3737 1110 -870
5490 3939 125
787 3317 839
6264 4283 -127
300 7555 -244
4908 1491 989
3399 1602 -637
7998 1301 557
7169 1071 93
4580 2664 -109
3970 5816 752
7306 7052 505
3469 4157 312
5584 3426 685
913 4001 -367
455 1423 113
6721 6542 490
181 7556 -162
7191 1288 -713
5857 6584 42
3356 659 469
5314 228 -525
6002 1961 -524
7040 3880 561
327 6311 -804
1952 6054 -470
2514 5572 646
6006 6246 2
6951 5819 -17
3520 5745 -767
3714 5709 215
6215 5178 463
153 1994 564
4268 3604 275
2756 2302 275
1977 5519 643
2033 8064 470
5060 6971 -298
6142 6923 -681
5830 2259 10
6957 5387 -855
7728 5588 222
2943 1245 267
453 7026 123
6537 6125 761
7727 6418 -648
3923 5033 724
4728 3187 -904
2429 2300 -374
1754 1734 573
7379 2435 856
5751 1085 991
2519 293 -992
1546 284 -726
5766 2755 322
1631 3481 84
793 2927 303
2087 3448 -33
1666 4274 519
7017 6582 557
8138 2430 -411
4942 6587 635
7657 7806 -611
3456 451 -164
795 6357 -193
1650 5582 -794
78 3324 -101
1647 69 916
4077 3840 222
1048 2155 -578
5109 7899 578
2451 427 247
6302 7829 -54
2439 425 976
1665 2756 -452
6529 5075 632
1338 6558 -580
7192 172 553
4844 5401 605
6170 7480 -363
894 1618 -558
4923 6559 398
1171 2323 195
6738 1561 -122
3950 4029 937
6431 3179 78
1426 1304 -977
629 6156 -205
3502 1406 -959
2833 5140 -897
5257 814 -145
6333 150 -386
6397 1453 -100
7670 3496 -239
3772 2153 -891
4047 2611 -926
223 2861 -572
1357 2058 -124
3427 7255 523
7101 3131 684
8169 2998 -471
7103 7064 -344
3175 5367 64
1361 5218 55
83 3374 -169
1284 3442 59
4775 1518 231
387 3866 -438
319 1 -476
4149 710 741
1069 4413 -448
5921 6242 117
2082 7311 -679
7053 388 -81
8223 8213 -493
5331 2348 403
6233 1257 104
6679 5914 -391
7283 6229 782
1965 7406 837
1798 7832 -41
8021 5209 368
881 1187 -276
245 5354 795
3614 2054 480
736 7767 178
2019 2163 -145
1909 3017 -710
4204 2058 -481
368 5787 -492
385 4105 -857
5394 4145 446
6824 7992 672
4483 4470 10
4589 3420 -799
1033 2527 52
3807 5165 -589
3416 256 -931
2726 3177 76
4225 4196 596
4858 4851 -772
7936 5961 571
1402 3623 114
7494 965 951
5152 2080 84
7354 3608 -997
5052 1569 -447
2849 4314 -123
3405 4430 -776
1738 5852 433
6201 4465 170
2936 7066 -580
8006 6945 979
4038 5776 738
6416 734 -281
5796 7195 -392
2805 1925 -27
4835 3129 -249
713 1126 -230
1025 3972 -501
3380 1165 15
6344 4914 752
6117 2567 566
518 5992 -188
5499 3039 -663
3392 2732 -977
5159 71 -488
8240 645 -509
1793 5576 194
5436 5380 219
2208 3135 -695
4987 3302 -743
3375 3177 -525
1284 6432 503
7621 3491 -742
2846 8114 -111
7951 5935 -675
656 7600 253
3515 3747 293
7968 1290 379
5933 2117 884
1612 4026 -692
7582 2316 -63
2845 6143 -402
591 491 486
5845 3581 923
3616 2047 -907
6011 4976 679
773 6215 194
6327 5685 836
910 2989 -924
7862 2750 -750
7738 5331 12
4047 1919 923
4587 7468 467
1074 5162 193
3988 5664 451
2253 2996 -561
1267 5095 -845
3056 2930 934
5917 734 292
7795 4158 -914
1842 7935 163
5525 855 207
3275 513 57
1110 348 -673
2392 7417 960
4257 2171 -960
6812 3446 -679
1497 6476 254
3171 148 772
2839 4485 656
5918 3163 134
3149 8017 -952
5166 4120 406
7417 5516 581
6848 4346 243
6924 5781 672
7270 6620 378
7416 1503 776
1611 7021 -506
4750 6688 29
1386 329 -236
335 3431 313
1152 4146 -750
5530 8219 -766
3869 4455 465
5057 4131 359
6543 742 -532
3296 469 -327
4581 5893 -979
2748 2050 258
3275 5081 -693
286 8153 -599
655 2670 -235
1889 3857 900
461 3408 724
2308 965 996
301 1486 -479
1898 3610 -288
4495 130 -318
5575 962 869
4721 6555 863
550 4931 -81
8191 1235 -220
7954 6651 665
6407 2334 367
7755 3343 341
2323 6730 -625
7526 5238 -563
1942 7033 -679
3993 8197 92
2258 1332 238
5538 7211 967
256 6161 -606
6553 181 -604
1769 326 -501
7307 2636 20
3890 5000 -485
2395 2438 -206
3916 1535 141
3274 447 -946
2585 3604 -149
3349 891 -433
4342 6868 415
507 3134 -663
1891 1892 783
108 4562 707
8232 638 580
7230 5965 85
7537 6891 696
7471 5042 -877
5289 6686 -474
6569 803 265
3844 443 119
2057 6695 -97
3670 4220 -42
3127 8164 544
8034 5715 431
2026 4656 719
4612 2386 714
6406 4781 999
7224 2966 792
7449 887 -152
5886 7453 -903
4804 2831 -894
5244 5022 448
4152 3702 -13
2539 4968 -595
5780 408 -763
1033 114 835
684 6516 -439
2279 261 -497
8207 1512 -86
4973 1320 -35
1134 2364 -659
1993 3385 632
5983 6381 -436
573 3098 564
3117 7488 77
1232 511 -409
6485 4797 -261
4712 7560 -215
1562 7798 -317
8116 3931 566
4758 822 91
4932 2948 -827
5139 480 -377
4573 6702 451
4942 6282 -842
3401 7386 -123
4891 3339 -659
7661 1491 -328
7131 1261 -773
6655 7155 -528
268 292 -525
1530 1839 159
6890 7607 46
5775 5408 -679
278 4260 -679
1651 2777 -25
5092 6618 -398
2976 7835 -609
229 3223 27
7302 1052 886
256 3736 -119
5970 5799 -148
4208 1607 -690
7471 3598 757
1745 4537 151
5276 230 502
617 1217 766
1978 2225 162
5863 3776 -482
3676 7098 822
134 7843 938
4890 6081 -920
7670 2430 700
1811 607 -326
1636 6820 748
5605 6547 -804
379 5836 -855
5593 863 -119
7036 5613 215
244 5560 -253
4972 2784 -675
7410 1675 -369
1294 1997 -470
4537 3921 12
4590 2511 349
7964 3227 -290
4463 1386 768
106 6469 219
3857 2823 123
966 7137 -914
2122 2314 -352
8235 7623 -492
739 5164 -487
5763 2477 935
5773 362 311
6979 3771 50
409 6322 496
6762 1363 135
7563 676 487
5098 3212 600
8117 4453 -498
7155 5132 366
203 26 855
6845 8107 -958
15 5589 -638
3227 5048 903
2950 3203 54
4363 484 -589
1027 8033 -14
5937 1793 352
5940 6373 -468
5957 1362 -821
5399 1207 338
1691 8228 -339
7812 913 -718
7146 7484 -322
5432 1258 483
4936 7896 -961
1262 7672 -476
2256 1677 -667
535 4523 -77
1311 8072 593
1952 6330 850
6303 2659 -355
5580 1864 449
7516 4242 -758
5833 4702 511
6173 4562 620
3859 5467 -989
2852 4764 999
4026 101 -700
1684 775 73
7151 3762 -51
3844 2942 905
7968 1043 92
610 3373 -448
3943 6089 -691
867 1238 669
420 4474 -865
1808 5735 478
1822 6169 -227
8080 321 -554
7281 8033 -68
5506 7190 -60
6188 6692 270
7388 1442 58
808 1701 -678
5708 5280 -149
3356 1220 -632
5952 1144 -799
6722 5393 909
7787 4672 -16
182 4594 576
7344 3401 13
7122 4132 -270
4857 3556 868
405 2871 63
2443 2973 984
6192 2777 736
3819 3916 -761
7624 3935 -255
8102 1139 -913
4705 4957 842
5091 3466 244
1618 1343 540
4813 3846 -377
5164 5580 386
1263 5043 7
6515 542 -546
3611 7725 456
2454 1341 -172
5077 6234 482
5637 6740 -8
2395 4223 -488
458 577 -338
514 6562 294
6920 2942 805
4469 4200 337
3745 1881 650
1554 3401 918
3855 7610 -652
1064 2108 149
1377 4658 -976
7065 7084 -463
1974 5489 -724
1464 2652 470
2263 2402 769
3038 7783 128
1305 136 550
2288 2460 258
445 6712 489
1651 5880 -171
5432 6075 -621
6413 6358 583
1146 1929 384
2818 6911 493
6442 707 -502
5788 6420 482
6117 5122 305
5397 1035 562
6067 5524 -52
7246 6153 308
4303 700 425
5529 1275 773
6601 1923 591
970 1862 517
7195 2626 -502
128 1626 499
1349 1538 -900
5199 905 -688
2938 5853 137
6308 6919 893
5384 2882 -788
967 7482 636
4616 7782 -3
9 6688 -933
7554 6634 500
7024 4918 -980
1438 8215 354
5968 6799 550
2255 7661 907
2573 1458 591
7853 3087 -570
4412 1535 -891
118 4293 755
123 3464 900
1579 7696 921
2638 715 328
1631 6676 823
5077 1188 698
7759 7026 400
5898 6779 565
3063 3804 864
4382 4755 -235
3995 4732 334
3006 2431 -515
8081 2878 818
3415 1388 -124
6192 6388 -283
2526 1363 901
4895 297 743
1973 7509 -841
791 1858 268
363 1597 -259
3544 6594 663
2331 2472 -709
4115 4011 262
8173 6724 -524
3641 5571 35
6737 4231 488
1238 2963 -723
2071 5922 948
2812 4373 -240
1941 6937 665
3291 6683 266
3167 1957 897
8177 761 -988
7297 724 831
435 4069 -891
6586 4981 825
1835 7510 983
4983 138 51
3608 3765 983
7950 7836 -849
2494 1812 -195
4713 1756 -51
2489 7154 290
5913 3585 -857
2878 1271 597
8000 6306 978
1364 7033 14
6222 1187 796
6655 7428 -294
2731 3681 -138
7924 5957 43
5978 5268 900
5198 323 -742
2264 5102 -5
2048 5584 -806
2296 8130 184
8161 6242 -72
6102 6813 250
6541 3019 -791
6556 7487 -319
5549 2895 -967
952 3590 -409
6192 4673 -997
4114 6241 559
3314 5830 -801
131 5030 884
4926 5575 324
3125 4648 585
4249 4377 -888
4401 7731 207
3305 5025 546
2405 7108 15
3308 7419 -558
6970 7519 334
7578 1268 -124
1682 1489 -327
7448 1951 -773
894 5067 939
661 7492 -678
4209 4608 -619
5204 4254 461
724 2661 66
5431 896 911
7192 7978 -508
6091 5396 48
443 3826 764
528 7631 -146
4859 4557 940
540 1788 -814
6287 2469 884
7171 6404 86
6681 6639 -325
7373 8119 875
5438 6610 -343
8181 976 -155
461 6014 600
316 6638 -402
8103 7271 -321
2757 1964 775
3533 285 -75
227 2159 484
4456 7635 110
1931 4058 925
508 5503 -91
2983 4464 866
558 986 854
3354 3011 -981
7424 5651 -533
6166 7511 376
264 5951 804
4148 547 -179
2121 1719 -390
3683 385 988
1438 6030 -207
7022 2009 -491
6017 7670 -386
4371 5478 337
5590 5745 -114
221 322 125
4126 878 179
2495 4413 -228
2431 5055 237
1867 876 538
2368 4657 274
6638 6512 766
5157 6892 -601
4725 2267 -362
5592 1763 206
4095 4616 778
7665 1120 129
1508 1908 -344
5765 946 942
765 2995 705
7789 1370 -779
54 3120 -611
76 6380 340
6208 2322 -402
6244 6634 306
7462 5608 666
4955 4236 -911
4834 639 -269
5705 6490 755
7418 3338 -821
6760 6965 -181
396 3156 -727
1740 7456 104
5645 2846 418
7269 2156 -167
2828 4892 -883
7422 1056 -360
3844 4885 590
4628 5539 -134
7969 6043 -192
6280 2078 -16
6794 2079 29
4153 1008 127
8044 5154 648
2317 7726 53
5356 2935 -308
8004 148 194
6863 1183 -281
1362 4429 -441
1944 5439 114
527 8139 -69
5675 140 -935
6372 5193 14
3700 3798 920
7831 707 -607
3270 4621 716
358 7781 -753
8120 2663 -336
2676 8193 -353
7141 69 -705
6809 2388 202
1819 7622 552
3168 209 -923
67 8211 -132
5079 1117 899
272 4357 -268
3343 3065 708
7983 2217 -949
4615 5531 -444
6887 2521 -9
5407 94 -401
3224 1191 -985
6939 7451 -930
325 478 -356
1017 3874 890
1243 2187 -834
1882 5541 -821
4014 5695 -224
1732 5099 579
1945 3975 -383
4825 7914 -933
6660 7207 -523
5553 4281 -151
7913 721 409
3388 5071 -187
6274 3320 0
2929 3239 -712
8101 2847 131
1274 4033 70
6255 6275 -437
5336 6765 -506
3626 2609 -313
4021 1385 -154
5527 3583 -352
6440 8120 440
4061 8102 -123
3395 7087 911
6434 1194 -976
2736 1701 662
6020 4149 -149
3374 312 890
3405 6283 -810
2253 1358 347
2180 6577 454
6985 6857 -710
1989 6625 335
5499 3564 597
7648 1766 320
2447 6508 -819
4594 1961 92
6216 7198 -843
2077 6108 -433
2517 7301 -6
7588 3698 -217
5726 6557 -594
1548 7139 -357
1901 3975 284
6739 6579 -95
4328 5908 349
1939 2214 -498
5503 7960 666
24 1341 529
7805 176 -400
590 5753 223
3737 7906 -854
406 4732 77
5208 7605 580
4019 2007 -622
5548 4332 -815
2923 5059 748
3259 6333 411
7539 1584 962
2489 6234 401
6692 7640 -469
6469 6875 -419
4955 1452 749
6944 1168 754
6443 8215 279
1344 1065 -472
5145 5186 964
2274 1206 288
800 5346 807
3572 5330 919
7301 2754 -444
1842 3527 916
7483 2921 404
1697 3028 -875
6636 4593 -934
288 7707 325
3934 5059 922
2335 2342 138
7226 2729 -128
540 7343 401
6505 5295 -765
3450 127 -845
7930 683 331
5691 6992 988
4598 170 -914
3406 224 695
7092 2532 -38
6186 1880 -821
5332 581 436
3138 7235 491
3589 2088 85
4269 1615 249
1917 3356 640
601 4356 579
4032 7530 -598
5384 3643 -421
5635 2105 -740
1927 4788 -70
5949 7310 873
7945 4777 -540
7565 6534 371
4820 3094 516
4217 2181 37
6023 4405 378
4672 5118 -251
5747 7215 46
3486 8154 -630
5991 6631 413
2747 3249 -148
8077 3308 677
4915 1558 -144
1060 4066 -715
967 7539 -122
5992 3220 -876
3747 7589 -961
3116 3753 -201
6130 4981 -464
5998 1415 -427
3326 2239 83
3113 6840 -539
251 7495 -443
1603 3335 411
6233 755 284
3515 3073 921
4595 847 278
719 3878 551
7020 3497 -248
1018 1068 -254
6442 4086 1
67 3743 792
2633 7783 773
3387 2464 -247
517 2002 -132
2045 5171 -958
334 2876 762
3902 6896 -83
8152 517 254
7612 741 -608
3699 7357 900
4329 6737 374
7221 6888 -942
5519 5882 13
5071 6887 874
5657 3730 -914
7080 1955 717
7852 1347 -141
6936 7409 341
5129 233 -63
958 6326 -863
675 4283 892
5715 5158 -374
3408 3414 -722
1007 1495 928
2078 4457 997
4403 213 292
3229 6391 -714
1541 231 -617
5222 1467 335
3851 977 -966
5870 3350 -246
514 5620 -75
957 408 -473
6240 3817 -842
3655 3123 -226
3961 997 -593
7207 2428 331
2093 2689 909
4693 6699 -729
3126 1917 617
2267 6474 -400
5852 3898 424
1495 958 -912
1193 1228 -608
1329 4444 403
5123 5169 -594
6213 4384 -987
6480 5351 -442
2702 4954 -232
251 3794 -870
5319 3531 801
6426 1070 -630
3037 914 -649
3507 4467 623
7842 4451 751
7156 1425 916
1307 5051 -488
4739 3750 -423
6749 7195 -79
3598 2310 -60
6457 2130 -447
4802 4701 483
3548 3155 940
5184 3770 -79
3743 7240 921
7458 1450 -353
6183 7823 -978
827 6235 103
7020 3761 -656
6042 574 973
1865 6340 -303
687 4375 452
2202 4032 -435
3052 6193 359
2666 7304 -272
4819 3732 20
6941 2822 287
1183 5611 -104
7420 370 -887
4881 7059 652
1853 958 -681
5855 4219 -471
3385 131 275
7832 428 424
5486 6720 979
7618 5349 -221
4120 2423 247
381 1602 387
6092 7670 -597
6034 6530 -894
4692 7773 -184
3421 940 -329
7391 3273 714
6048 5401 -977
4683 6618 -226
3191 7086 -951
1783 4971 -517
836 5748 19
4593 5150 312
1274 5906 -576
2210 898 458
2749 4658 -77
832 3247 -197
3397 7365 -888
6209 5042 891
5432 5479 882
4546 3264 -45
891 2085 -817
7067 5824 998
2162 3612 -537
5494 7072 546
2961 3789 846
5212 1352 -98
2461 6082 -520
2714 1436 908
880 8238 330
447 3879 -164
1871 6155 258
2473 6951 -22
5549 8008 -730
2073 4184 470
1090 8057 -279
4314 7433 -782
5112 3344 626
4226 7369 -979
4467 3314 -533
8090 6063 -124
3039 6853 367
154 6040 -224
5216 6698 874
821 675 -653
6971 2099 935
2522 5621 -335
2110 8218 -657
3255 2871 683
1909 3672 756
5985 1962 -159
4279 7984 -703
4119 3520 -991
7393 7233 526
7454 481 -930
507 2294 361
1535 5997 591
3159 4249 -249
7588 3040 795
306 4140 -196
2554 845 -495
2939 831 866
1691 2219 -661
8230 3739 570
3808 6175 -66
7762 3544 904
3347 4370 -251
4976 7677 471
6864 4523 468
5418 2375 -819
979 6460 -735
4055 5314 610
1798 3180 292
3481 5337 267
6074 4404 -303
3117 4305 391
690 830 -679
3422 330 -118
7566 255 983
8084 7438 14
2317 3152 80
6667 5121 -542
4123 2741 282
1021 6387 325
280 6811 961
7584 2335 997
2151 1245 -771
5015 3932 -722
5471 3152 -623
434 4621 -335
3892 6880 818
1885 4799 729
2643 1142 -165
6748 2578 783
4858 5400 -972
2186 1189 -59
2816 6275 609
6891 3896 -390
2969 5314 -239
4474 5330 503
7417 3695 -498
1785 495 475
8111 262 -9
6359 4644 -160
7794 4802 772
881 5579 -146
3077 8043 788
4797 5153 -432
6544 629 18
872 4763 80
7779 7549 -725
4007 7050 -231
3399 2894 -73
7172 7646 -157
7524 7033 -221
950 5838 -521
2961 1202 620
4242 5271 -710
1949 3835 -828
4695 294 -524
2517 3501 -415
8069 6552 -820
3959 3811 957
1246 7406 -223
3389 5019 -180
2529 6810 -537
7109 8211 -411
4052 5497 -549
942 5446 -4
1109 3615 890
667 4928 -474
6608 1892 712
3561 7131 223
7794 245 606
596 2204 -877
7062 6284 648
5044 5375 -65
3758 1088 -700
1845 2357 101
5274 3944 -338
6352 5083 -560
3402 7337 461
6620 589 -364
4267 3360 -461
2508 4404 595
7151 1022 690
1439 4946 -532
6314 6542 -6
445 6399 319
2434 2654 295
6480 3419 620
4744 6785 -56
5612 7743 -193
318 4074 737
2768 3178 92
57 2976 -216
2287 2540 711
4186 7672 -357
3297 7195 197
7659 7523 993
5309 3547 -280
282 6330 422
1993 7688 -232
6794 5511 -800
2177 3862 -613
3822 5299 -717
7815 4963 -107
7056 3051 -801
4796 6214 212
647 3524 801
6152 796 891
3971 1645 -370
7751 5358 515
1271 605 -661
2951 3446 387
8014 6880 491
1369 3365 -182
2689 285 192
794 7815 -348
5048 1711 -882
5113 2790 947
2264 321 806
1603 2154 686
650 550 -478
5593 7490 599
4606 4480 493
6060 440 304
4267 6355 131
336 5302 -420
5180 8130 826
1780 3232 720
415 3239 80
2623 2923 -207
704 6873 463
2513 1294 -152
7370 6147 -865
5845 3110 -103
5663 387 -23
3503 7400 180
7213 1253 -540
7648 7700 354
2218 4666 226
2 13 98
1591 7021 -802
1833 5065 333
5180 4021 -326
116 6882 755
5216 7501 54
2747 2767 -298
3768 241 -943
6826 1761 558
4460 3338 55
4457 2473 -983
2541 2549 -810
1195 8187 -827
4820 3796 -643
2234 3785 465
5609 326 844
7266 6683 -709
5493 2437 999
5041 3060 -29
5319 1537 -964
3654 2863 -780
2940 6699 113
5462 7315 -731
7485 5244 -728
3392 1235 689
5430 6350 664
4026 6368 -379
7354 943 -325
2148 7433 534
1123 5075 537
7137 439 -963
6318 7018 -657
4316 4990 892
3988 2188 873
361 3017 554
5812 5785 726
3230 4955 561
8046 6619 -866
5337 1942 -865
579 6429 -293
4202 5951 -284
3706 7728 -369
5721 1335 -773
769 5608 -602
6098 4234 292
1201 5649 839
4348 6503 -138
113 6296 954
8192 1668 -824
5342 1074 -923
7639 6367 231
3075 5097 -372
3570 7588 -617
3256 5733 162
5394 3847 -101
6045 913 135
6171 1164 393
2450 4389 873
125 4578 -245
6329 1577 -653
1861 6672 -498
4615 426 667
6828 6232 -285
1949 3321 -517
7910 5036 808
7447 1746 -451
2114 6217 904
6353 6933 -948
1189 7457 23
4332 2666 389
5070 6622 -735
2211 2999 805
40 158 -120
7925 4445 -462
6327 155 -814
3875 1942 170
4911 2987 174
1664 1367 200
7697 6441 -747
3691 4598 -747
5094 557 -266
3372 1603 454
7184 8019 254
796 6816 402
6167 1978 716
3109 5024 -865
7595 2760 973
7105 4561 557
3827 4090 945
801 6087 -55
8223 3761 256
5029 5011 43
7767 2264 -134
1796 5914 524
7555 3566 -90
1031 3230 -977
4243 1263 502
7116 7154 -143
3188 5688 -195
2982 3152 841
5273 491 247
8037 7783 -733
5846 4886 -353
8025 1393 350
4482 2854 -789
5281 5020 -619
2041 7621 -673
5249 2993 -888
3822 1909 -535
2428 5577 82
5669 1496 878
474 4506 -43
7808 5650 618
678 4856 -825
3387 2307 -574
1574 8102 -403
5779 3913 -182
2090 5734 -694
2416 2360 -596
5728 4300 -734
3012 3016 417
1505 1589 272
3315 3735 -132
7859 5678 -999
120 4080 -859
4592 3689 27
6783 7799 959
7111 5814 936
3093 3965 344
1302 4289 -411
7857 3594 929
3721 595 841
1367 3247 -881
4946 8158 -921
40 4957 -384
7747 5849 -342
471 7162 -138
2642 8172 137
7326 708 990
6828 7621 466
7458 2044 879
7276 7202 478
5122 1356 -677
3322 4451 618
3203 2385 -844
2579 6143 -726
2840 4245 -884
8116 7883 -568
8182 2007 453
3846 5414 -712
1466 606 -993
3497 3284 797
7004 2820 -843
2643 1308 -309
5129 1848 214
5526 4789 -201
1910 1526 388
2325 2788 -170
1787 7060 -2
2512 3896 326
3769 2744 491
3340 6728 581
4524 3278 141
830 7483 -901
4113 7788 622
5107 6400 -286
1928 2053 509
5927 5652 326
3406 691 -299
5596 3238 -870
670 1672 -92
2547 3555 892
7581 7147 641
250 3671 -320
2534 5034 -93
6440 6149 366
369 1929 -979
6396 8154 116
870 316 -323
4316 6526 -738
585 7237 844
146 6084 -876
3406 6935 867
8120 3482 147
7470 2073 394
4149 8019 539
3756 7105 471
2243 1114 669
6737 1585 1000
3619 4878 -950
1876 6999 652
356 4277 117
2113 7260 -672
5213 3174 -314
7106 2031 -735
2674 4567 401
3617 1030 -548
6835 3965 133
700 6881 -220
7289 2420 237
6234 681 -370
4511 29 880
2838 3703 -864
1640 946 89
7034 3054 -600
5666 2518 -260
122 7919 -10
1584 1911 -581
1164 1184 -582
2797 6023 511
7164 705 -550
3004 1649 -50
6209 5604 798
1829 7869 449
4336 3970 669
4227 2618 -1000
6996 8073 218
8086 7876 816
4287 290 945
4190 3165 760
112 6293 -660
6420 1932 -941
4778 2022 153
3014 7878 182
2071 7158 -371
5860 484 -415
1666 4468 577
3597 4513 379
3948 7636 261
2808 986 -807
7224 6838 -393
6016 7306 813
7843 2454 343
1077 6075 955
6822 7028 762
6409 874 -99
7718 6800 -772
4409 667 717
881 6871 228
5558 5522 977
6800 5112 445
6232 7181 385
2172 428 -861
4199 4729 307
8020 4506 -116
1431 5336 47
2614 3882 -19
5248 4499 308
5527 6662 -480
2000 566 363
7679 6844 760
1662 871 -978
7369 3953 -319
3453 3685 943
1659 1518 484
3204 7046 118
3352 3953 248
3093 6789 -429
736 7946 -127
3926 1741 534
2245 3234 760
8210 3315 662
1715 6943 268
3910 7169 -142
3923 2838 -727
6002 1539 -718
6980 2217 576
600 2356 576
7310 5237 -941
621 1019 379
1275 4283 641
2127 1727 -817
1275 4520 535
3394 133 -60
4057 7060 14
1223 6554 -161
4740 7581 510
3801 3175 359
8027 658 456
2130 584 -139
828 1630 -958
2209 5061 885
3010 3390 -46
1099 4622 226
3659 3587 800
4319 6870 -654
7464 8096 958
7070 557 -746
4670 2602 -159
6185 1970 -211
115 7603 991
29 3802 -409
5685 2550 922
708 6872 -867
5368 4223 -803
3474 278 918
4358 239 412
2792 7854 208
1707 3151 -271
5479 121 -659
3246 3934 -402
3544 1760 -329
4314 7956 860
4464 7743 -541
6174 1883 -875
7148 6793 307
6931 832 -230
813 6995 899
6045 3194 -912
4587 5445 914
4163 580 500
4854 1080 365
7953 5985 -86
5392 2712 -761
6574 5790 934
6444 7742 137
7487 7939 -150
3693 1167 409
2474 7831 -823
2647 3946 -23
2427 625 -29
6515 5661 806
906 3671 848
7004 7057 381
8218 219 922
4324 4055 -639
2683 6063 767
794 7971 117
3303 3798 -334
3943 5301 -658
6373 2221 -548
4238 5387 -876
6867 3198 505
6516 2608 -307
7775 1185 -69
6319 7457 700
630 2850 -438
4483 3143 464
5248 6618 319
2180 3098 528
6842 5236 645
6434 7724 717
8175 7307 -837
445 6859 -857
4760 6294 -894
5117 4265 -957
7390 6653 109
7068 3245 -868
2147 6082 -813
8060 1983 871
6417 4649 818
2722 5860 481
4307 186 463
