20
852 987
177 804 41
496 486 -29
26 323 -144
74 279 -678
62 117 622
681 66 326
150 619 29
511 579 -146
705 798 -602
350 196 732
121 520 932
484 338 -704
319 536 -609
771 496 -712
122 542 425
325 407 -831
591 1 504
215 519 -677
737 420 904
464 206 475
718 167 392
20 537 -224
2 294 134
382 299 -841
710 359 161
112 682 421
380 734 538
508 345 -522
649 15 -946
490 271 -37
102 361 195
508 583 -267
595 412 310
582 794 401
218 441 -307
31 576 766
345 754 -920
194 50 1000
177 450 -699
71 674 167
581 403 939
414 221 227
367 588 -287
356 627 -570
575 797 560
232 588 -747
739 743 -839
66 537 156
62 212 -445
310 582 531
399 427 -551
678 281 -101
629 64 -1000
62 725 106
225 288 866
717 235 -788
234 719 462
181 35 952
203 75 -648
75 796 812
748 516 11
485 522 399
311 305 48
118 623 -964
445 770 977
761 361 -227
93 398 135
567 352 -110
111 504 468
444 329 -58
647 569 743
303 783 -805
696 14 -947
365 358 23
721 245 291
145 790 -983
513 240 -621
15 184 -225
719 358 580
663 697 -978
210 84 116
496 166 260
673 739 -489
740 362 426
510 471 58
649 76 -341
648 263 -587
795 561 -851
797 575 -446
208 302 721
691 297 750
177 549 -342
488 289 -258
265 385 -236
383 279 -846
197 486 282
121 469 -396
154 537 390
602 570 596
33 194 -278
456 658 -598
372 275 116
92 500 -121
220 368 -804
228 160 -883
744 413 86
611 335 994
448 592 211
354 553 221
484 16 -829
190 748 -877
313 222 -593
274 638 889
204 155 -994
297 66 -138
39 396 -389
291 259 275
457 121 205
187 559 917
282 314 -580
246 348 -113
64 85 -723
38 247 -934
217 279 577
110 132 75
752 697 5
220 457 824
552 577 -541
150 99 656
379 758 -751
111 160 441
763 524 209
269 164 -813
243 606 809
264 188 952
306 726 -58
126 613 578
711 36 961
305 572 886
233 378 -778
267 309 -792
154 460 487
222 768 -68
533 762 -373
645 768 344
607 43 -95
350 7 -578
122 113 485
478 559 -235
226 808 273
309 243 -322
197 135 461
391 795 4
769 336 -73
583 595 658
469 763 -349
551 554 772
428 648 58
528 673 760
624 374 904
344 247 -278
687 126 -677
118 359 -724
600 477 8
698 202 822
381 788 -947
110 657 -340
684 220 -301
62 404 -952
66 35 -24
237 507 355
718 686 796
100 557 150
54 559 87
786 337 164
549 671 -802
552 695 -386
641 462 -498
759 519 -391
793 494 466
564 171 667
162 735 418
471 300 -1
654 157 -362
297 90 375
722 538 917
656 151 -522
379 627 715
271 285 537
239 87 887
167 281 -312
499 297 901
253 135 -450
373 11 885
712 555 -753
728 597 750
321 626 -311
579 740 -954
578 274 -252
435 586 -4
700 698 -454
577 423 524
365 275 222
417 682 300
727 217 -382
108 148 -879
83 160 795
534 451 673
460 346 217
40 363 -333
376 591 804
162 250 -722
169 375 -902
112 157 963
638 468 -37
716 333 933
674 749 -306
574 335 -641
129 527 551
116 227 -678
222 696 378
569 377 915
150 786 -959
86 613 904
240 75 491
82 407 537
790 658 -303
359 635 -760
257 24 950
13 565 114
621 745 -932
137 241 737
85 677 -625
101 80 -896
310 447 588
38 210 346
768 727 -630
263 139 894
320 122 207
247 196 -615
548 58 -215
516 179 157
566 63 646
24 205 -190
167 52 -696
333 15 -205
779 627 523
416 596 -201
636 99 -300
349 278 -631
619 342 518
132 280 -108
728 52 -844
175 743 -244
477 482 136
279 73 138
300 644 -137
734 100 -826
80 731 625
617 267 -49
173 547 -661
802 677 240
653 9 -754
666 503 -373
60 497 -146
420 550 -623
266 679 495
90 782 -1
704 219 -968
296 620 -893
188 699 400
256 671 -981
658 776 -361
191 366 208
567 521 676
355 583 -583
646 109 743
628 210 -963
180 182 -727
338 29 921
222 731 -767
793 501 533
564 287 621
708 70 980
432 20 266
33 160 114
353 126 841
241 306 287
86 710 -646
667 158 155
520 307 -263
84 523 544
790 198 -671
534 724 427
731 130 493
280 650 386
515 643 467
600 514 -904
264 552 -503
378 78 -999
397 50 737
654 677 194
676 181 624
665 42 -737
558 592 -129
209 265 596
439 708 -831
480 494 -419
322 786 596
484 262 378
2 129 -770
467 734 -32
129 770 -99
115 785 -299
785 356 -683
574 410 252
101 543 -395
243 498 -859
788 215 -882
406 233 -101
677 105 -405
376 716 -471
781 86 -719
683 491 577
12 35 409
485 479 -405
172 121 -377
548 775 808
159 712 -349
488 422 78
421 601 -188
625 480 -908
613 491 -745
157 67 -264
32 495 780
734 633 137
327 367 -841
140 691 645
620 136 -125
279 2 457
606 687 -734
763 700 -767
358 515 809
285 66 -323
797 161 384
91 331 -923
388 379 668
758 7 -382
671 3 58
616 332 331
764 71 620
210 306 529
426 473 -122
81 479 398
26 487 -124
246 166 -345
376 528 326
430 59 152
221 407 638
689 638 142
343 410 565
731 50 -466
700 212 -292
427 600 121
431 505 904
629 257 -587
492 748 574
414 454 88
287 498 48
452 490 25
769 452 807
131 101 854
20 623 569
237 500 -590
448 200 -52
12 606 -57
788 379 -669
460 681 793
691 669 753
696 692 -221
185 319 846
174 430 -733
292 783 -891
564 732 467
536 683 -975
465 188 303
617 28 288
739 279 -423
308 263 116
370 324 403
708 786 541
276 1 779
343 352 -879
647 364 585
513 692 345
785 622 -713
783 278 732
738 343 656
459 697 855
105 469 -553
720 275 605
239 636 342
729 625 -147
8 761 -719
434 64 389
730 177 121
530 354 38
593 624 72
758 586 591
404 279 341
737 463 -337
508 255 387
146 497 757
695 29 537
804 270 308
532 312 -133
665 553 -702
324 136 57
26 454 -264
50 616 43
558 404 420
598 711 -9
227 685 941
288 601 -446
143 779 547
414 229 -233
429 341 102
321 151 -643
15 607 717
121 485 135
370 800 634
690 673 800
735 645 -550
329 727 224
176 422 -730
440 211 -160
214 355 -723
37 298 -860
203 475 226
429 766 -314
156 728 238
735 659 238
161 258 -860
148 172 688
808 311 270
187 360 -746
708 250 -606
530 82 -39
360 449 569
131 471 -207
79 102 684
100 152 -754
337 149 -111
729 104 -181
243 71 -22
440 467 -268
386 132 452
684 360 259
356 530 -158
609 349 561
237 541 -126
6 802 -499
534 388 284
699 465 808
545 106 530
366 532 26
256 566 -111
256 610 -747
35 274 -432
501 413 627
699 508 -299
223 404 -968
744 599 160
767 156 355
140 494 755
723 423 -811
419 2 -939
578 8 955
509 702 325
239 582 -799
371 573 809
30 691 700
302 473 592
213 257 868
303 757 -928
805 206 296
298 252 -195
553 650 -461
630 497 -616
119 410 348
143 301 -297
695 87 -121
261 546 -219
89 308 830
304 741 -93
651 691 415
779 177 -708
2 796 625
332 767 428
807 392 -523
367 379 709
532 237 807
211 61 925
89 94 513
453 60 -968
308 109 783
153 183 845
343 496 969
448 330 813
791 439 -70
770 787 678
653 729 820
802 101 738
68 359 164
690 777 671
430 443 -234
625 459 -155
27 360 979
619 117 -819
184 130 -893
130 242 694
582 209 339
515 150 -365
267 244 -401
627 594 355
691 24 -907
545 124 909
180 427 892
416 260 962
394 250 -740
29 737 -623
499 332 -566
644 490 -801
691 294 -97
767 697 -351
348 386 883
378 613 -895
638 741 -951
764 72 -370
244 626 814
587 309 -190
480 679 -898
541 316 700
741 221 268
659 745 347
81 465 -806
87 597 -241
697 779 -255
669 505 -920
209 486 328
25 752 -341
741 450 245
323 518 -152
394 2 91
477 761 810
658 239 966
270 18 -117
424 405 22
749 528 263
269 380 578
328 104 768
162 451 -567
496 581 -913
189 632 366
68 175 -276
43 115 258
552 198 -713
508 301 505
604 41 562
645 149 -75
250 412 655
660 49 110
746 797 248
765 807 398
723 563 -623
55 633 -380
17 677 -607
805 40 429
295 532 -958
604 513 -573
369 742 958
662 758 343
58 151 -607
352 260 -204
639 58 56
790 497 200
476 790 651
374 659 -266
604 68 -517
179 435 -104
163 529 947
628 95 473
545 667 -238
103 661 531
72 372 734
667 755 -421
480 386 688
202 381 45
115 196 -111
210 5 -699
122 513 -592
268 702 -567
690 551 22
113 242 601
549 51 -646
574 455 -875
588 593 -972
766 624 -87
110 73 279
783 541 28
60 478 214
140 505 158
556 688 116
76 421 -274
570 553 -202
808 705 -140
339 449 -502
721 3 -923
636 345 -378
581 441 762
287 355 329
189 646 610
791 713 -290
409 126 -472
687 225 -166
557 600 -388
58 139 307
161 207 198
666 344 399
295 703 -127
375 760 843
342 83 125
92 249 -825
283 320 718
415 588 872
585 351 -800
747 98 355
335 193 199
585 562 -285
423 390 -864
665 177 -768
231 146 -616
108 151 -765
624 359 -354
82 631 77
129 396 -742
646 483 -64
460 629 -363
415 497 -233
550 797 -92
423 742 -29
101 312 -834
115 274 693
195 445 -952
50 131 390
143 177 -670
274 222 186
238 765 380
551 123 954
425 289 -659
5 789 658
239 447 -287
553 114 -474
88 540 -469
139 107 -227
47 228 -248
634 436 -631
365 12 -265
350 802 837
709 166 -824
146 488 264
310 122 402
5 454 -983
289 809 70
488 340 -480
432 404 35
517 608 -919
44 798 -649
181 244 503
336 623 -252
649 194 16
11 142 -823
206 358 959
265 224 491
99 280 -390
223 336 -935
465 167 139
265 454 883
412 120 -794
376 148 -55
139 287 340
61 661 -529
487 6 471
415 420 788
504 636 160
891 933
555 782 86
713 769 -346
612 565 -795
274 714 96
845 175 0
844 320 -634
593 460 788
615 686 -344
504 108 -770
412 170 -460
53 17 -546
426 633 184
711 483 -679
59 108 737
722 80 783
806 401 -323
87 474 -648
309 621 478
646 499 194
672 437 929
573 548 353
829 9 423
716 840 74
700 478 -426
612 739 744
202 346 -853
139 37 874
61 489 666
334 598 -621
17 691 -535
265 155 -385
853 731 -709
122 52 805
831 144 -514
207 319 425
489 169 -1
114 328 726
845 817 -571
623 630 -243
234 669 412
424 606 937
200 306 723
732 418 868
680 310 954
114 571 366
421 784 199
413 394 28
135 758 318
369 307 -450
546 611 111
167 445 257
403 728 -656
168 233 995
136 481 -565
571 77 337
403 591 -316
633 45 -606
306 823 806
514 144 430
575 800 -596
551 843 862
14 439 -74
209 466 -150
651 170 670
191 415 696
88 418 41
274 75 139
485 338 -96
283 244 -57
352 683 -272
278 38 523
854 261 -583
421 721 -647
824 472 957
453 480 328
422 414 -485
780 376 -148
506 256 -335
318 227 -338
584 845 677
642 344 -78
783 149 913
431 528 560
332 113 -928
482 25 -619
651 163 -797
291 216 -839
404 129 684
113 212 -107
819 857 -877
686 311 -753
478 200 910
358 54 14
499 14 -509
112 556 864
170 875 -742
613 370 -708
32 548 776
116 678 39
777 377 -332
76 321 -699
675 294 881
866 852 -441
500 484 -589
713 62 514
377 769 -630
460 63 916
43 333 -325
328 647 479
664 561 -217
358 605 -413
673 266 988
555 297 316
819 664 242
653 527 -388
38 376 -25
561 421 60
88 496 165
760 8 633
21 876 358
360 157 175
203 523 -949
462 529 204
247 83 -638
182 655 836
680 413 635
349 621 676
306 732 466
126 479 870
635 244 -483
596 551 897
706 736 -999
509 50 -159
54 159 726
57 100 703
855 282 -634
828 414 -675
724 821 -109
865 50 -464
512 36 480
377 49 -900
388 262 -758
613 312 985
717 479 305
678 11 373
18 280 -423
285 848 -595
438 593 578
639 827 610
320 168 980
248 604 -583
129 845 674
551 791 -662
551 377 -327
777 538 697
358 39 980
735 527 710
353 79 -645
119 250 -508
333 120 -321
220 448 334
478 62 343
22 380 -356
766 574 -406
83 454 34
7 337 -755
121 151 115
732 674 -177
114 828 81
86 400 446
385 402 -634
872 315 -474
613 444 -208
417 469 -501
25 351 -842
446 491 -968
473 177 6
456 855 922
824 254 -617
890 793 927
489 848 666
247 259 930
785 176 990
132 396 -336
686 16 687
380 155 149
561 84 294
159 118 -764
697 840 -8
832 543 671
613 192 763
532 361 141
791 69 895
234 320 346
296 697 -925
576 565 -421
725 348 -611
792 704 897
639 824 847
511 574 -592
363 598 191
616 510 165
117 156 325
19 867 -532
393 279 -584
528 881 -166
545 200 -515
71 812 579
260 573 702
772 701 988
796 250 -800
165 351 -938
554 211 -953
242 319 -65
791 866 504
627 793 602
452 1 161
595 49 957
196 753 -170
667 14 -669
307 326 -825
856 700 798
331 532 -975
531 738 833
229 647 -508
881 35 -83
164 681 59
388 249 754
21 628 199
849 90 -52
88 527 582
66 342 709
438 858 655
351 17 45
806 555 931
590 632 -671
176 324 -189
21 38 -113
318 773 885
853 623 19
809 663 -952
862 796 -316
777 472 -774
706 772 -370
536 49 -114
434 321 -430
309 795 -781
646 832 34
155 26 -219
161 848 -290
369 656 752
153 255 -248
451 584 594
552 184 -442
592 153 -8
258 347 -425
868 344 -851
446 117 269
771 415 -684
804 270 -29
830 529 -299
21 411 -991
294 559 -283
802 360 -417
26 420 744
460 379 998
131 656 799
343 526 734
446 251 -802
541 41 -995
671 217 -412
101 626 -592
611 57 -214
540 871 -376
316 827 -497
801 809 113
247 695 -866
344 728 777
677 124 486
783 401 306
194 224 732
68 392 -333
443 561 -45
718 81 -793
580 125 961
157 324 448
747 664 129
497 316 539
258 316 -685
728 182 -398
689 301 505
129 879 -256
269 870 -613
29 218 -501
720 146 383
65 833 -412
360 678 -82
431 248 -338
609 170 105
445 175 -321
742 477 -743
279 818 -407
417 322 -25
339 530 -569
173 551 -23
257 463 726
264 362 -678
95 135 175
127 307 237
445 274 657
387 473 195
831 740 -510
174 442 128
596 217 -465
504 352 21
116 106 555
31 251 528
610 571 -64
562 659 790
2 375 -858
441 831 247
554 279 323
202 605 -816
96 258 248
409 492 518
36 738 -847
713 147 -746
69 63 167
156 249 -221
887 642 87
24 782 336
187 661 -273
778 41 979
801 204 68
152 308 355
280 485 -153
607 165 -868
171 253 -741
381 72 778
570 366 317
234 188 449
831 66 -184
555 320 -82
254 19 -508
99 476 -585
76 868 344
496 264 289
670 554 -245
255 4 99
642 741 -251
826 373 -716
339 313 -114
631 364 530
822 520 -978
832 338 936
596 394 -430
142 660 -72
29 699 507
559 515 766
292 613 -414
736 404 -78
386 223 972
484 713 43
554 450 445
329 49 -483
98 166 -613
88 549 663
624 879 -132
665 313 735
275 676 -333
787 661 48
699 138 746
220 655 -643
230 197 -861
115 50 -729
280 661 -122
441 99 -289
703 251 -614
512 453 937
60 598 642
777 740 595
661 218 701
586 206 952
135 259 -842
819 588 -50
627 378 259
715 592 975
789 497 -155
726 257 -638
680 206 911
647 411 76
121 542 57
360 598 726
82 428 -448
199 708 670
186 705 -997
622 824 961
505 838 -952
870 341 175
311 380 -55
18 594 -44
46 273 86
411 707 -416
285 756 95
451 732 -598
356 294 73
795 98 -201
566 71 -421
854 386 721
423 596 -667
610 268 581
85 865 -610
12 482 383
271 286 -499
69 128 -1000
150 21 199
610 630 605
646 812 820
474 282 419
721 792 133
423 694 -432
738 468 879
136 421 697
221 498 231
881 566 -52
599 669 915
449 714 -759
425 332 -983
547 177 -743
158 428 -795
474 447 44
339 403 -166
460 262 -121
302 635 98
496 535 646
879 874 357
416 883 983
103 14 -247
848 507 336
599 500 826
30 765 544
497 710 448
19 20 492
652 701 -954
805 241 216
861 855 771
403 820 653
364 99 -135
588 610 -253
211 203 -598
128 444 -254
197 26 855
142 361 579
780 424 477
488 177 -251
548 13 -525
170 801 -496
324 303 305
670 28 -620
265 92 222
524 180 875
142 101 -420
36 423 698
54 288 -234
489 890 830
167 669 -265
458 756 -766
779 146 -539
837 547 -653
477 656 -634
344 240 124
817 140 -821
659 350 -235
670 465 -549
814 380 378
404 649 -704
74 876 936
706 365 -428
227 168 -68
374 736 -420
54 297 -528
687 414 104
792 343 -592
515 512 -367
476 351 -323
760 161 -602
486 683 -828
429 491 750
591 713 501
577 675 722
581 54 364
291 608 97
191 785 860
715 270 -453
583 511 -955
434 225 -5
352 645 389
156 356 592
231 423 439
329 610 570
96 617 390
868 475 -365
777 32 -775
383 430 -542
626 873 988
219 390 554
49 857 226
651 147 277
604 365 479
666 338 645
26 164 52
539 159 -75
416 478 250
367 283 184
575 531 89
304 521 -551
787 148 -898
26 174 710
249 323 -579
292 749 -65
101 373 -158
291 333 789
286 412 -635
260 344 -716
6 277 -808
847 321 555
685 192 613
307 39 -9
478 357 453
436 653 148
148 290 -213
139 180 -400
606 857 371
205 183 -698
123 868 -44
1 822 -756
628 280 -113
302 561 -885
135 487 830
527 473 5
763 95 -416
43 746 926
100 671 329
625 325 -692
40 307 -611
618 96 589
400 315 6
111 700 266
344 754 465
469 359 808
683 713 769
242 123 453
170 676 -73
882 156 -8
36 207 340
460 764 384
767 199 -97
238 401 -255
399 345 -157
784 600 -607
807 371 83
869 411 658
484 468 -12
796 243 513
208 659 -641
701 844 -973
15 516 264
138 212 346
611 9 965
280 181 227
767 567 -369
733 188 -174
395 139 460
773 361 -646
482 834 661
753 347 645
326 205 -95
296 833 155
29 422 -557
854 189 -961
801 300 -376
616 806 716
483 217 -911
147 314 -103
140 21 -315
615 883 -908
50 630 -252
103 305 -911
226 52 -570
648 169 -402
406 270 -372
542 264 -745
745 582 -184
85 334 418
785 270 -689
156 273 414
771 191 -457
291 295 786
243 340 641
259 326 858
626 393 775
889 176 -344
371 495 -452
513 456 276
523 189 -573
130 77 469
275 23 9
114 384 -799
408 800 487
760 614 618
720 75 -795
203 492 324
598 525 -351
834 223 -786
561 759 648
536 180 -574
465 360 890
399 702 -436
642 36 -988
836 729 -88
887 722 -443
188 765 976
482 376 -421
471 559 608
837 499 -994
198 574 -248
16 495 -23
238 817 114
269 508 727
161 229 -453
805 474 41
427 281 813
660 416 266
766 200 462
216 26 183
682 490 -665
801 494 37
176 529 679
353 389 -647
677 806 -667
330 598 357
312 827 888
699 501 435
397 830 27
376 528 482
234 757 -213
496 606 747
171 28 -351
546 604 -382
275 573 -143
603 492 -412
252 665 -51
295 802 725
823 121 500
153 470 216
100 110 890
454 220 596
54 486 -428
368 307 92
416 320 920
325 852 -244
211 68 -799
496 375 -220
817 732 -800
596 105 686
211 155 -512
789 749 417
766 801 -659
845 173 711
590 245 -293
507 809 -709
66 341 762
363 749 723
366 326 -834
334 154 24
306 622 329
33 307 362
443 175 -975
367 67 -198
616 357 205
485 628 741
786 579 -97
820 516 622
624 356 484
826 334 394
475 567 665
391 820 -484
375 555 711
874 659 -45
642 98 -306
509 299 980
644 278 791
445 355 45
222 272 -36
252 620 -844
12 525 146
823 470 612
881 842 660
586 133 401
334 706 919
227 438 569
223 801 641
888 884 186
65 699 106
156 703 161
762 361 -74
789 206 -882
880 751 -437
748 153 -762
548 46 -434
549 804 -34
181 539 385
590 185 146
246 270 -388
425 635 -317
342 595 157
289 619 566
538 790 591
296 306 30
629 816 -982
865 519 -73
594 121 -449
246 693 -346
224 709 639
80 661 202
567 438 135
577 776 -241
437 169 -310
752 832 -606
424 712 -538
191 94 519
825 94 193
108 771 -269
562 872 494
443 282 -453
596 708 255
797 558 -297
258 381 979
864 682 -696
711 284 74
95 665 -429
571 820 200
499 144 -928
390 773 249
697 22 -73
702 435 607
346 410 525
16 329 120
887 417 -80
166 53 -516
813 185 -980
447 55 -17
702 505 -970
190 21 -486
141 386 -827
623 444 754
388 591 44
333 779 267
699 512 -338
34 561 802
483 299 -407
714 293 757
487 154 -111
24 143 -901
679 822 692
334 100 -290
719 308 -775
840 629 -269
829 790 611
87 821 -303
753 82 -221
44 604 -995
547 774 204
18 419 -244
287 867 -576
234 755 -408
284 620 956
789 550 -966
698 108 -569
715 455 75
548 619 -870
737 13 -386
675 454 196
79 569 -142
415 196 525
422 723 -382
633 537 -136
784 83 382
92 43 -691
721 882 970
137 725 981
794 665 -544
182 152 -469
768 742 691
526 220 -696
551 228 -495
780 196 -41
472 586 -756
436 456 900
722 347 610
331 198 -989
737 386 -964
253 261 -254
721 772 551
87 226 -1
387 860 -341
119 237 -799
149 723 -378
546 289 269
701 495 -859
472 336 876
740 764 568
819 748 -983
846 324 -164
8 401 -920
673 738 -344
64 356 -356
603 135 350
715 359 988
276 259 -875
822 589 129
727 553 -298
374 680 795
205 180 81
766 611 840
273 791 747
589 353 434
22 690 82
574 245 -881
700 278 -815
445 315 -136
738 623 -345
398 89 900
198 105 328
846 857 -699
103 495 807
720 534 -160
809 219 -818
869 845 -391
458 441 -423
319 756 709
72 888 -933
292 146 -220
686 554 154
390 599 -136
322 58 184
683 129 341
875 39 900
