16
898 1797
687 615 790
539 253 210
349 883 163
779 52 529
541 241 38
752 192 654
476 687 242
13 979 309
37 815 723
806 935 319
963 670 838
389 477 224
609 583 1
913 371 246
241 323 160
95 955 640
280 338 906
74 853 785
600 705 299
955 937 289
117 663 780
258 624 939
734 512 324
324 799 10
722 881 577
551 687 799
904 593 380
909 445 672
951 242 227
211 499 52
941 297 63
759 216 388
277 527 249
692 39 449
297 955 177
323 859 360
87 125 535
690 739 293
139 242 980
39 232 769
644 338 845
539 180 519
26 42 162
419 379 980
323 749 751
393 941 8
330 28 213
533 603 281
763 912 904
95 387 889
563 207 909
659 943 995
419 461 881
786 607 701
280 97 121
928 212 549
652 700 233
862 921 743
893 61 931
613 21 758
352 851 681
228 561 505
145 446 3
363 232 574
418 45 49
184 776 273
589 1 105
55 830 771
839 716 500
613 132 864
875 178 608
186 428 15
328 946 409
174 938 577
805 523 909
365 509 371
865 95 698
35 708 163
301 924 260
977 965 159
583 575 454
206 698 774
632 699 421
527 780 979
200 814 617
865 664 688
559 207 919
784 321 974
119 857 439
627 241 253
170 196 145
881 322 950
131 381 117
146 964 332
463 595 406
650 527 361
201 463 969
713 657 630
452 582 813
211 912 665
283 354 382
87 30 304
858 835 704
283 718 573
5 83 778
722 612 782
142 748 625
149 700 806
555 644 687
915 899 25
561 465 61
392 376 530
728 785 705
345 138 467
134 546 396
68 517 16
701 490 609
132 526 243
780 425 466
25 57 929
113 956 416
459 742 146
164 538 119
447 762 25
692 606 252
507 35 148
915 309 721
34 110 472
861 147 826
198 449 512
627 248 625
276 172 8
607 627 683
72 941 300
900 255 38
245 463 484
207 928 443
728 375 242
371 81 212
311 270 36
359 563 350
216 578 140
176 683 182
971 244 425
924 334 690
874 590 682
515 768 133
569 725 729
196 703 770
299 56 447
935 521 798
743 358 670
858 213 617
203 745 737
962 287 140
471 230 608
456 29 803
455 428 397
494 757 308
49 952 219
244 373 695
722 959 543
697 214 706
488 910 208
115 835 135
720 601 431
111 402 701
116 692 461
462 420 6
889 332 421
427 131 61
21 496 674
525 538 189
611 215 661
718 396 439
117 654 512
842 76 943
385 795 11
661 696 386
338 710 273
385 54 75
717 410 378
285 440 937
157 666 706
489 829 777
72 288 902
941 216 742
915 376 349
16 975 298
768 312 828
251 316 716
690 766 848
701 390 275
29 757 813
659 10 307
314 60 958
588 130 881
241 789 178
762 550 900
66 868 149
780 406 72
828 936 5
193 975 190
449 201 362
38 876 76
551 104 922
196 899 512
702 509 36
715 527 694
770 843 618
973 301 381
635 418 771
403 224 559
441 609 183
521 981 190
114 1 460
788 165 33
53 528 592
145 615 439
749 103 838
433 628 177
373 468 183
354 236 590
580 677 932
275 780 359
603 528 354
821 607 454
552 589 756
847 188 24
896 401 414
322 553 274
933 753 904
2 5 467
827 537 596
151 823 816
437 56 27
810 339 447
961 260 750
735 913 511
894 898 406
299 334 710
845 741 354
314 353 346
381 649 364
266 589 635
808 525 243
524 476 814
122 593 839
941 573 254
518 116 561
409 560 682
401 326 559
227 645 423
131 839 478
54 280 260
826 981 273
425 432 390
237 457 103
616 469 781
681 485 162
334 758 363
341 500 153
573 970 340
920 632 905
962 348 986
641 618 365
148 103 838
478 854 70
488 600 846
244 764 722
67 170 486
160 118 407
290 82 333
555 869 406
386 295 545
592 797 547
14 482 627
692 794 725
284 118 262
657 206 348
388 99 790
815 565 56
657 771 559
130 974 272
24 235 634
929 447 297
858 927 144
830 209 861
245 76 750
5 588 648
97 207 780
960 754 444
884 694 965
492 180 32
901 33 704
474 507 48
790 814 338
805 597 944
442 248 304
659 111 40
122 832 46
441 362 792
257 930 726
432 28 182
213 604 332
789 81 241
302 326 472
721 961 151
818 854 171
220 109 125
54 1 788
789 245 868
495 612 588
368 925 935
122 512 244
535 72 535
228 114 324
299 478 118
661 527 745
842 947 927
486 707 861
270 649 434
482 245 480
135 300 619
521 578 848
238 492 839
422 771 69
817 93 2
180 898 27
554 262 195
443 550 838
506 48 475
466 447 97
974 438 327
212 721 333
105 329 231
908 666 80
47 153 452
185 773 641
147 703 276
243 840 863
176 11 508
12 405 167
881 683 132
917 382 64
834 694 690
416 830 466
756 779 258
599 319 50
47 574 160
75 122 758
657 950 517
959 169 647
885 627 736
9 678 757
705 619 249
974 648 291
345 344 879
673 431 178
425 739 683
825 23 264
337 79 800
867 785 501
696 494 661
916 606 886
772 146 451
134 47 425
902 139 859
332 470 459
629 206 568
260 440 634
926 711 75
943 226 843
860 607 150
174 489 625
676 602 996
569 803 447
132 444 58
911 265 799
691 219 992
824 672 618
34 819 910
416 820 948
837 655 209
180 386 229
116 679 261
749 544 544
714 210 64
898 712 609
271 90 455
567 96 401
468 175 27
753 464 21
809 701 571
501 206 805
964 709 75
554 830 350
448 211 603
94 286 117
472 270 622
520 113 708
124 833 727
792 423 660
938 593 614
121 381 571
437 698 584
524 421 287
671 794 884
56 111 945
946 795 457
798 449 455
653 100 410
326 167 345
938 528 853
338 350 951
820 590 722
110 614 593
626 343 842
446 488 909
502 949 732
369 525 965
238 11 679
589 157 813
322 871 425
152 921 912
736 979 872
358 168 241
799 566 405
807 133 303
120 373 635
84 444 334
631 400 592
457 840 747
729 753 597
411 936 713
979 5 532
806 621 408
129 899 333
758 814 438
784 118 836
131 882 327
476 8 864
585 727 963
367 682 51
878 492 306
757 13 703
895 236 640
482 589 982
237 416 85
622 110 161
343 171 501
183 224 975
639 317 466
124 861 313
789 973 876
766 790 962
806 532 125
260 566 212
977 224 997
805 538 228
417 666 830
340 554 345
282 623 879
342 955 344
334 667 174
580 933 340
506 640 908
406 372 55
944 149 707
704 125 274
553 942 488
789 243 265
87 433 311
753 730 142
374 330 256
244 868 699
125 670 309
965 129 980
56 12 978
70 884 477
370 523 892
99 443 96
255 411 612
944 742 828
388 85 120
470 343 107
286 428 329
546 370 257
181 762 931
200 262 3
299 726 999
905 331 758
637 309 54
420 886 149
907 527 965
4 512 909
816 698 862
782 553 732
810 354 902
224 447 883
925 777 786
485 837 333
72 399 63
372 171 961
116 298 856
363 897 244
886 253 263
143 673 590
96 448 956
811 788 923
518 626 539
195 978 382
61 749 550
431 265 245
496 871 335
32 31 173
597 934 531
543 920 525
518 687 204
964 268 707
188 17 382
873 714 737
280 961 515
745 694 59
409 77 644
372 628 266
722 404 962
309 582 903
957 676 180
116 531 442
428 237 979
475 786 402
568 304 678
572 744 304
966 530 215
912 142 736
157 977 527
621 928 706
628 761 292
788 288 740
851 280 632
808 948 38
91 164 358
853 6 482
260 505 860
695 670 309
335 172 381
233 852 74
960 193 139
51 894 808
383 177 750
386 164 443
403 121 855
599 556 151
242 328 336
806 888 331
717 937 365
676 285 149
629 802 785
276 35 490
82 3 276
333 651 229
104 832 642
332 864 360
51 35 907
684 858 571
782 901 275
161 257 289
852 171 913
705 962 30
109 860 295
643 610 768
878 848 585
869 876 457
552 494 681
933 898 415
489 328 848
101 769 121
885 90 35
268 186 723
381 122 710
28 409 980
141 786 905
548 325 172
293 373 562
72 488 54
105 529 99
953 814 7
870 485 265
295 976 533
808 168 911
793 22 996
512 260 384
537 931 157
618 320 799
30 737 314
263 614 929
384 723 456
966 36 855
896 416 96
687 328 818
460 738 680
230 913 336
525 870 974
639 184 769
721 664 744
834 802 362
782 365 126
532 766 552
144 965 184
977 637 396
438 95 8
717 941 482
897 157 709
891 220 567
650 96 783
211 977 770
498 578 890
358 51 164
561 186 419
257 698 952
845 529 598
457 794 865
419 638 455
496 910 677
902 97 654
785 470 527
899 876 902
395 918 497
136 859 359
911 801 723
303 194 956
464 515 805
619 938 534
624 505 178
460 796 263
982 448 477
664 969 479
85 306 344
684 521 279
591 178 672
197 428 35
800 257 504
767 607 398
594 540 489
609 582 119
583 586 608
528 942 610
624 611 756
842 810 552
305 644 63
582 490 644
332 934 576
214 876 176
907 376 305
280 823 525
14 945 631
852 605 843
775 897 785
763 226 972
396 953 111
301 584 791
23 308 39
715 210 775
473 398 389
625 407 430
425 522 132
966 270 96
926 959 788
570 240 787
901 629 671
827 377 990
139 657 821
83 171 725
658 64 654
99 709 441
814 279 772
664 721 59
894 39 894
32 392 366
805 320 640
25 398 407
825 690 217
396 362 117
165 276 524
125 428 679
980 917 889
170 62 13
896 960 128
463 712 548
326 517 997
146 704 349
291 463 216
439 254 612
872 340 279
370 539 553
88 597 225
336 562 472
763 370 172
497 209 794
722 214 486
278 117 139
685 978 339
421 729 182
520 45 281
56 105 354
455 365 114
239 761 874
640 967 92
618 961 673
479 248 358
562 366 151
697 241 818
19 813 218
813 361 189
8 77 362
735 620 798
709 526 56
2 377 161
502 637 988
8 568 254
822 675 861
886 563 27
367 903 784
141 934 765
74 898 64
724 263 90
347 57 4
236 246 569
865 420 41
726 417 162
467 380 629
102 615 630
367 451 420
459 446 307
275 790 748
553 465 919
81 827 292
8 329 133
489 304 530
132 593 775
877 482 338
765 856 361
866 89 434
31 888 745
87 185 79
515 551 678
859 724 275
875 10 815
231 803 486
197 481 176
867 748 292
168 350 486
171 154 792
151 165 939
251 52 799
574 894 593
225 51 383
673 149 870
793 101 357
892 592 780
583 28 334
738 898 270
609 282 67
221 940 266
125 578 17
248 414 233
393 938 351
722 641 445
892 687 372
516 858 329
122 756 419
679 875 539
59 477 409
669 75 766
242 821 732
720 853 449
888 612 710
468 398 425
343 357 873
453 174 331
723 155 543
769 902 945
223 753 206
871 738 432
538 113 490
886 838 312
544 564 450
610 136 84
154 809 760
440 774 439
15 924 241
697 185 929
480 244 171
973 755 268
384 368 418
424 108 375
434 240 643
627 517 908
413 812 836
368 512 842
524 406 891
456 126 40
270 625 280
435 271 80
177 395 578
349 775 163
749 295 378
361 392 493
432 737 972
151 78 55
685 178 687
757 891 656
228 549 427
182 158 36
948 5 828
844 410 669
587 665 467
40 209 90
357 115 924
876 196 321
586 962 119
517 981 406
626 658 942
405 881 873
965 439 6
976 96 999
417 620 522
432 981 68
900 264 202
725 810 219
140 790 104
323 838 846
844 358 488
965 421 956
144 583 204
741 324 261
445 440 248
345 808 335
319 613 956
143 407 537
195 851 165
202 126 801
135 721 775
13 392 895
446 800 304
329 560 165
900 574 423
223 219 242
843 811 295
108 787 242
754 301 907
5 880 638
778 865 674
900 627 503
410 162 359
773 513 124
644 661 128
274 823 582
551 661 299
791 318 641
241 685 319
457 176 504
582 346 320
329 261 152
945 949 186
618 895 667
811 63 228
322 884 370
891 319 236
270 855 289
507 76 318
206 633 589
829 734 22
937 555 688
523 299 303
261 174 194
917 244 314
320 104 955
137 442 546
196 884 422
109 872 486
440 295 810
443 905 375
63 378 561
70 286 759
654 139 138
60 813 789
824 362 600
365 741 527
855 4 620
324 870 123
886 361 977
723 635 333
112 181 156
895 505 414
209 609 440
883 708 746
54 655 97
248 835 296
284 816 538
439 319 489
802 523 230
905 611 419
208 264 618
277 551 766
597 565 311
688 341 619
753 948 504
757 892 834
363 567 931
865 141 32
944 712 516
636 486 34
85 703 711
829 416 922
389 567 480
395 732 499
977 247 196
864 388 873
931 96 329
459 204 947
706 113 384
743 967 629
445 199 735
821 59 959
299 64 480
608 730 908
125 207 125
934 401 74
142 224 729
461 318 655
953 167 904
610 815 138
673 431 377
141 25 360
263 947 809
820 337 926
914 751 584
252 358 134
777 207 235
794 946 198
53 813 965
662 798 424
72 981 483
99 916 282
23 314 58
77 965 890
125 335 356
447 410 231
739 316 187
870 471 842
14 55 127
893 193 335
845 668 859
129 365 144
91 520 771
297 702 890
380 727 567
326 802 53
776 518 642
368 901 762
171 828 272
375 458 897
249 338 783
863 938 36
807 225 307
850 827 476
657 969 379
523 145 382
844 953 948
709 687 770
520 139 953
404 950 459
822 848 46
903 573 131
649 970 395
827 107 377
660 848 131
523 849 754
793 904 614
701 7 790
356 638 50
519 658 590
357 731 967
82 617 421
238 693 945
153 59 724
781 772 446
890 82 708
827 669 150
158 901 234
587 948 981
931 348 419
734 96 876
80 556 212
69 123 807
129 948 364
976 57 480
137 30 458
557 818 399
906 570 780
50 691 271
314 783 210
658 363 240
309 3 401
211 159 116
751 653 52
33 195 294
497 292 401
199 131 192
656 487 533
75 478 737
293 37 847
747 777 679
749 28 564
958 867 985
284 457 920
65 858 401
198 272 207
462 309 290
931 480 183
263 533 233
947 859 517
48 218 764
224 208 270
601 246 193
240 809 110
961 656 293
240 678 829
451 860 489
818 540 213
860 66 998
14 290 362
344 236 442
408 909 501
801 856 19
586 312 181
676 663 100
335 473 994
499 541 619
82 315 712
163 559 11
393 309 321
134 484 919
118 346 238
942 870 652
207 210 322
897 941 910
563 765 772
722 553 955
284 658 143
584 129 601
546 559 298
548 841 222
93 379 688
653 815 181
162 115 269
975 796 956
324 599 137
346 31 338
626 498 915
775 887 494
397 633 169
296 426 988
682 647 58
729 107 840
100 116 701
833 529 169
967 862 467
157 781 844
582 670 632
795 916 78
499 874 421
722 124 100
822 796 141
440 982 961
146 952 583
467 440 639
156 282 939
826 774 773
777 106 78
450 222 162
344 528 491
682 816 530
157 939 70
50 917 907
305 482 869
927 787 667
103 207 757
525 961 618
115 291 303
64 718 886
842 894 294
974 554 480
74 565 916
247 874 612
60 142 801
444 217 428
412 741 238
727 780 770
102 416 227
497 110 5
485 22 214
966 835 387
260 896 225
831 664 493
445 832 470
373 964 228
220 383 451
805 486 349
729 181 252
610 539 35
131 943 302
954 106 713
940 474 636
701 519 384
860 812 129
550 872 413
616 619 737
575 288 881
870 814 348
895 920 551
881 207 70
105 237 465
154 335 13
620 451 912
906 72 33
843 506 296
876 630 116
451 233 291
947 159 643
485 115 924
330 833 283
811 966 837
854 858 93
101 698 576
246 468 609
201 871 395
184 154 374
376 78 271
492 219 272
519 155 296
364 285 334
723 966 105
579 733 990
243 76 250
517 339 632
227 407 207
132 30 892
658 598 548
134 770 543
675 32 240
700 911 167
753 118 880
508 71 988
443 480 199
151 913 945
127 269 583
698 847 691
567 896 217
545 801 736
718 490 577
57 130 864
570 509 78
941 905 683
8 147 993
798 648 509
530 712 710
163 558 564
512 672 550
949 702 875
884 615 991
464 548 624
151 214 42
556 220 618
297 907 155
963 492 756
491 409 426
890 825 625
696 822 204
641 483 503
895 802 881
944 194 711
714 842 435
867 332 320
575 717 344
386 299 430
746 867 708
510 529 997
51 269 995
700 76 612
660 380 531
690 279 115
597 428 778
243 974 377
98 477 879
535 616 227
583 22 177
876 866 879
677 953 442
17 173 219
497 649 301
532 249 822
732 667 189
186 9 745
668 100 50
198 473 814
789 730 401
432 397 720
508 599 883
74 661 190
273 80 485
265 949 888
884 691 957
443 151 415
940 160 930
34 66 199
45 844 291
694 592 529
734 174 141
597 703 242
182 826 255
404 638 416
194 442 731
295 34 837
694 39 646
846 704 818
810 676 144
780 340 314
390 744 118
714 684 209
891 709 710
617 963 427
346 772 213
610 423 965
584 656 614
238 531 924
408 785 363
235 920 566
894 58 976
50 534 132
148 775 522
521 979 416
473 56 620
147 264 485
742 325 64
847 105 67
722 593 260
453 923 900
577 841 90
132 23 610
172 314 47
477 323 242
284 325 939
608 292 70
285 820 31
534 589 64
185 871 1000
365 799 284
814 185 396
343 867 480
110 711 672
397 782 651
788 668 958
671 312 721
906 506 832
556 362 43
549 269 375
147 663 624
541 331 638
516 792 416
612 975 3
590 540 90
819 100 122
482 428 930
433 750 495
833 472 32
893 149 691
298 487 360
341 192 672
772 615 208
668 878 646
437 787 582
399 537 307
802 649 829
913 258 849
774 50 745
254 587 997
532 763 366
425 332 889
231 160 586
610 975 621
745 832 312
721 870 413
60 429 262
940 864 604
468 59 306
612 245 131
62 384 716
876 221 395
586 805 208
890 74 277
481 641 389
542 966 719
741 967 990
640 982 983
638 147 742
842 35 630
904 224 310
695 409 454
546 345 164
245 599 769
131 65 755
967 810 508
417 570 786
393 304 663
22 494 600
760 198 567
66 885 275
863 616 540
233 205 938
535 29 897
658 449 731
790 710 312
616 89 565
79 177 394
561 405 791
3 906 37
253 630 593
209 1 106
231 697 716
982 471 631
897 241 32
544 493 199
192 367 427
593 946 904
252 69 382
734 239 51
345 616 493
273 832 8
46 95 949
402 561 217
804 489 64
828 792 345
637 651 933
352 119 750
578 520 422
368 446 471
463 521 84
473 208 215
17 428 581
257 553 629
74 668 910
532 218 163
382 868 918
676 246 123
346 222 806
107 418 289
868 823 331
68 910 462
652 293 950
738 341 258
291 292 114
776 281 245
859 401 654
763 523 205
938 434 761
504 138 103
437 963 75
963 975 911
621 71 414
147 72 998
933 476 310
488 104 747
333 399 485
638 566 315
299 875 94
363 519 548
414 210 731
466 460 477
907 785 996
903 970 12
10 648 816
410 319 796
909 90 979
357 634 31
208 843 856
71 867 677
602 113 409
674 244 763
744 769 417
483 9 26
936 592 968
884 786 596
388 185 839
796 382 641
175 972 278
162 309 633
406 132 216
580 907 433
240 437 978
509 980 825
951 778 380
577 38 115
299 730 825
717 677 247
199 563 523
494 265 983
754 518 60
531 228 38
835 161 442
308 952 503
529 107 176
254 977 919
251 187 158
390 360 311
248 976 639
919 838 219
110 339 536
476 316 592
419 576 948
790 732 359
571 295 734
693 549 939
461 892 736
156 665 801
857 553 54
506 503 614
934 725 458
902 981 672
567 213 555
669 641 190
63 853 885
346 774 665
810 601 449
614 60 216
693 535 607
876 88 836
84 210 431
230 818 974
66 732 678
147 664 722
389 934 347
970 577 422
285 975 562
267 651 309
918 296 499
690 924 392
737 172 405
314 237 562
69 799 819
257 280 601
568 537 310
780 570 962
228 477 741
718 690 701
706 692 806
446 795 980
475 303 630
173 810 30
286 782 381
919 434 253
738 613 724
155 28 540
853 343 399
709 686 541
7 647 307
96 612 275
737 875 121
338 405 819
350 796 46
455 795 670
211 41 91
319 126 402
179 751 944
850 509 626
933 657 468
742 219 126
915 652 697
198 746 396
146 95 150
582 794 18
840 107 865
802 238 510
779 670 388
143 377 587
923 561 866
514 869 156
496 423 645
728 837 903
617 704 338
107 497 560
718 112 639
116 146 80
453 892 480
200 976 738
92 183 238
647 712 927
970 596 625
80 413 154
275 525 670
144 478 269
123 370 350
185 895 286
952 578 836
513 782 119
54 422 644
169 968 899
876 112 76
235 28 488
400 647 84
205 511 734
384 904 679
315 744 111
364 564 211
818 526 708
308 817 845
493 139 579
677 103 712
181 372 806
250 134 645
